id	tvsc.num	tvsc.neg.score	tvsc.neg.p.value	tvsc.neg.fdr	tvsc.neg.rank	tvsc.neg.goodsgrna	tvsc.neg.lfc	tvsc.pos.score	tvsc.pos.p.value	tvsc.pos.fdr	tvsc.pos.rank	tvsc.pos.goodsgrna	tvsc.pos.lfc	tvsp.num	tvsp.neg.score	tvsp.neg.p.value	tvsp.neg.fdr	tvsp.neg.rank	tvsp.neg.goodsgrna	tvsp.neg.lfc	tvsp.pos.score	tvsp.pos.p.value	tvsp.pos.fdr	tvsp.pos.rank	tvsp.pos.goodsgrna	tvsp.pos.lfc	tvsc.enriched	tvsc.depleted	tvsp.enriched	tvsp.depleted	sig.enriched	sig.depleted	sig
Ephb4	5	0.79728	0.87423	1	15430	1	0.0051657	0.036505	0.1068	0.912185	2090	2	0.0051657	5	0.85996	0.87181	1	15169	1	0.39226	0.08839	0.20367	0.944406	3938	3	0.39226	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Tmem194b	5	0.79737	0.87425	1	15431	1	0.85612	0.022856	0.070715	0.874443	1453	3	0.85612	5	0.54837	0.69711	1	11395	2	0.23819	0.029973	0.090075	0.889515	1838	2	0.23819	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Kcnj6	5	0.7974	0.87426	1	15432	1	0.076304	0.25766	0.42057	1	7512	1	0.076304	5	0.9775	0.97764	1	17780	0	0.47367	0.097643	0.21863	0.95188	4192	3	0.47367	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Foxl1	4	0.79761	0.83211	1	15433	1	0.38938	0.033095	0.084067	0.895195	1918	3	0.38938	4	0.99527	0.99527	1	18264	0	0.76348	0.0047349	0.016441	0.713906	475	4	0.76348	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm5113	5	0.79784	0.87439	1	15434	1	0.10714	0.094514	0.20898	0.960333	3953	1	0.10714	5	0.96984	0.96994	1	17560	0	0.023323	0.47044	0.61913	1	10859	2	0.023323	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Smpd4	5	0.79789	0.8744	1	15435	1	0.27543	0.12885	0.26465	0.98004	4899	3	0.27543	5	0.9422	0.94243	1	16882	0	0.15633	0.14038	0.28555	0.969939	5361	2	0.15633	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ghrl	5	0.79794	0.87441	1	15436	1	0.36364	0.0167	0.053733	0.866862	1117	4	0.36364	5	0.75598	0.81824	1	13900	1	0.62988	0.0098263	0.034788	0.83993	757	4	0.62988	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ndst3	5	0.79803	0.87445	1	15437	1	0.47065	0.014826	0.04837	0.864076	1018	4	0.47065	5	0.93953	0.93978	1	16815	0	0.6497	0.029678	0.089298	0.889166	1821	4	0.6497	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Rai2	5	0.79815	0.8745	1	15438	1	-0.020509	0.37077	0.52307	1	9251	2	-0.020509	5	0.75314	0.81708	1	13873	1	0.21963	0.19222	0.36292	0.989168	6631	2	0.21963	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AK129341	5	0.79828	0.87453	1	15439	1	0.060198	0.28247	0.44297	1	7901	2	0.060198	5	0.83633	0.85747	1	14819	1	0.2849	0.3788	0.53879	1	9577	2	0.2849	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Acta2	5	0.79829	0.87454	1	15440	1	0.44479	0.063022	0.15596	0.943093	3004	3	0.44479	5	0.99053	0.99059	1	18114	0	0.50251	0.044182	0.12621	0.891735	2548	4	0.50251	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Sult2a3	4	0.7983	0.83249	1	15441	1	0.097316	0.10014	0.21448	0.962627	4117	1	0.097316	4	0.85009	0.8506	1	15024	1	0.21412	0.19371	0.32731	0.984707	6669	2	0.21412	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cyp2j13	5	0.79839	0.87456	1	15442	1	0.43506	0.012704	0.042334	0.856431	899	4	0.43506	5	0.91022	0.91086	1	16144	1	0.45894	0.020618	0.065189	0.87427	1358	4	0.45894	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Rhot1	5	0.79842	0.87457	1	15443	1	0.48322	0.050729	0.13448	0.932439	2618	3	0.48322	5	0.95688	0.95709	1	17234	0	0.25872	0.017022	0.055331	0.871056	1154	2	0.25872	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Setx	5	0.79845	0.87458	1	15444	1	0.49408	0.08249	0.18894	0.951336	3602	3	0.49408	5	0.94229	0.94251	1	16885	0	0.093301	0.028472	0.086203	0.888536	1759	2	0.093301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Pak7	5	0.79851	0.8746	1	15445	1	0.082774	0.10044	0.21884	0.965533	4127	2	0.082774	5	0.60255	0.74043	1	12203	1	0.12202	0.27589	0.45094	1	8124	2	0.12202	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm4846	5	0.79856	0.87461	1	15446	1	-0.051886	0.14579	0.29155	0.988418	5323	2	-0.051886	5	0.52775	0.68106	1	11065	2	-0.315	0.54891	0.69015	1	12021	2	-0.315	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Dhx40	5	0.79861	0.87463	1	15447	1	1.3608	0.0065308	0.024199	0.82039	527	4	1.3608	5	0.95822	0.95842	1	17268	0	0.65151	0.052619	0.14444	0.902022	2896	3	0.65151	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Sh3bgr	5	0.79913	0.8748	1	15448	1	0.41991	0.097129	0.21335	0.962627	4031	3	0.41991	5	0.34992	0.5485	1	8480	2	0.22052	0.47929	0.62702	1	10969	2	0.22052	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Dck	5	0.7992	0.87481	1	15449	1	-0.035966	0.64253	0.71256	1	12604	1	-0.035966	5	0.981	0.98114	1	17876	0	0.15786	0.41095	0.56693	1	10030	2	0.15786	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Defb18	4	0.79923	0.83297	1	15450	1	0.43698	0.18421	0.30824	0.99365	6305	2	0.43698	4	0.45026	0.59932	1	9875	1	0.68393	0.034239	0.088347	0.889166	2050	3	0.68393	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Pld2	5	0.79926	0.87483	1	15451	1	0.71227	0.11563	0.24355	0.969947	4568	3	0.71227	5	0.91855	0.91886	1	16343	0	0.13507	0.48044	0.62806	1	10989	2	0.13507	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Defb23	5	0.79927	0.87483	1	15452	1	0.40847	0.17003	0.32904	0.997834	5943	3	0.40847	5	0.66093	0.78338	1	13091	1	0.56067	0.088051	0.20314	0.944406	3928	3	0.56067	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn2r54	2	0.79938	0.79879	1	15453	0	0.47475	0.14249	0.20331	0.957541	5237	1	0.47475	2	0.46228	0.47837	1	10076	1	-0.11001	0.29245	0.32582	0.984707	8356	1	-0.11001	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Acer3	4	0.79938	0.83306	1	15454	1	0.0056622	0.76233	0.76315	1	13838	1	0.0056622	4	0.42568	0.576	1	9512	2	-0.64094	0.41417	0.55969	1	10064	1	-0.64094	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Krtap17-1	5	0.79945	0.87488	1	15455	1	0.093121	0.16933	0.32798	0.997834	5926	2	0.093121	5	0.76278	0.82119	1	13975	1	0.45976	0.028945	0.087445	0.888536	1788	4	0.45976	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Swi5	4	0.79946	0.8331	1	15456	1	0.11534	0.32431	0.46183	1	8533	2	0.11534	4	0.47521	0.62345	1	10275	1	-0.13032	0.20306	0.33719	0.986002	6891	1	-0.13032	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Igf2r	5	0.79957	0.87492	1	15457	1	0.13555	0.26887	0.43068	1	7700	2	0.13555	5	0.99616	0.99613	1	18295	0	0.68643	0.003842	0.016236	0.713852	409	5	0.68643	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Fam73b	5	0.79965	0.87494	1	15458	1	-0.04528	0.86168	0.86193	1	15352	0	-0.04528	5	0.93401	0.93428	1	16681	0	0.16121	0.46741	0.61646	1	10819	2	0.16121	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Rrs1	5	0.79972	0.87496	1	15459	1	-0.12508	0.70197	0.74338	1	13172	1	-0.12508	5	0.0012436	0.0055533	0.13286	754	5	-0.72052	0.99876	0.99875	1	17976	0	-0.72052	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ubqlnl	5	0.80006	0.87507	1	15460	1	0.15597	0.18019	0.3443	1	6190	1	0.15597	5	0.93913	0.93938	1	16806	0	0.55665	0.068659	0.17134	0.922994	3379	3	0.55665	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Rpl37	3	0.8002	0.80337	1	15461	1	-0.33447	0.80046	0.80048	1	14357	0	-0.33447	3	0.0059538	0.016327	0.280776	1200	3	-1.6131	0.99405	0.99417	1	17718	0	-1.6131	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Proser1	4	0.80038	0.83357	1	15462	1	-0.017047	0.71846	0.72529	1	13362	1	-0.017047	4	0.38023	0.53273	1	8881	1	-0.0075596	0.87273	0.87277	1	15209	0	-0.0075596	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Slc1a5	5	0.80039	0.87518	1	15463	1	0.031161	0.47133	0.6166	1	10913	2	0.031161	5	0.92447	0.92482	1	16477	0	0.25337	0.49526	0.64131	1	11197	2	0.25337	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Myl12a	2	0.80092	0.80037	1	15464	0	-0.021812	0.66056	0.66021	1	12781	0	-0.021812	2	0.74631	0.74604	1	13808	0	0.1286	0.54151	0.54204	1	11899	1	0.1286	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Tmsb4x	1	0.80117	0.80157	1	15465	0	0.74093	0.19883	0.19854	0.955951	6609	1	0.74093	1	0.62095	0.62076	1	12504	0	0.219	0.37905	0.37915	0.992307	9580	0	0.219	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Camk2d	5	0.80122	0.87545	1	15466	1	0.42769	0.098738	0.21599	0.962627	4080	3	0.42769	5	0.80434	0.84032	1	14417	1	0.7279	0.013266	0.044747	0.851745	964	4	0.7279	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Il5	5	0.80132	0.87547	1	15467	1	0.59249	0.045509	0.12529	0.923369	2456	3	0.59249	5	0.18942	0.36628	1	5525	1	0.1463	0.31144	0.48093	1	8615	2	0.1463	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Stard7	5	0.80142	0.8755	1	15468	1	0.15449	0.35931	0.51251	1	9066	2	0.15449	5	0.58489	0.72614	1	11955	2	-0.35781	0.30961	0.47935	1	8589	1	-0.35781	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Syngap1	5	0.80144	0.8755	1	15469	1	0.091611	0.052992	0.13847	0.93515	2691	2	0.091611	5	0.70715	0.79932	1	13440	1	0.57983	0.038082	0.11101	0.891735	2232	3	0.57983	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Trpm7	5	0.80165	0.87558	1	15470	1	0.63599	0.12379	0.2565	0.974105	4774	3	0.63599	5	0.47874	0.64347	1	10328	1	-0.042679	0.42482	0.5789	1	10224	1	-0.042679	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Prss8	5	0.80167	0.87558	1	15471	1	0.29927	0.067794	0.16404	0.946022	3145	2	0.29927	5	0.60406	0.74165	1	12226	2	-0.33815	0.061207	0.15903	0.914831	3152	2	-0.33815	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm9573	2	0.80174	0.80119	1	15472	0	0.44035	0.22625	0.26653	0.980998	7035	1	0.44035	2	0.84053	0.84026	1	14876	0	0.18714	0.58662	0.58664	1	12305	0	0.18714	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Klhdc4	5	0.80221	0.87576	1	15473	1	0.044052	0.0060849	0.022871	0.82039	500	2	0.044052	5	0.98342	0.98351	1	17929	0	0.14296	0.065094	0.16547	0.919522	3277	2	0.14296	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Nim1	5	0.80257	0.87587	1	15474	1	0.056658	0.51288	0.65606	1	11581	2	0.056658	5	0.98947	0.98955	1	18085	0	0.28955	0.46296	0.61252	1	10744	2	0.28955	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Mmadhc	5	0.8028	0.87594	1	15475	1	-0.09906	0.64525	0.71388	1	12634	1	-0.09906	5	0.36877	0.56204	1	8713	2	0.22656	0.19906	0.37288	0.991805	6809	3	0.22656	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ina	5	0.80326	0.87611	1	15476	1	0.37437	0.12589	0.25995	0.977351	4828	3	0.37437	5	0.89015	0.89363	1	15710	1	-0.12567	0.44373	0.59555	1	10488	2	-0.12567	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Chst2	5	0.80334	0.87613	1	15477	1	0.13226	0.86878	0.86913	1	15479	0	0.13226	5	0.57689	0.71972	1	11835	2	0.24956	0.54987	0.69106	1	12036	2	0.24956	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ndufv2	5	0.80355	0.87619	1	15478	1	0.30823	0.016743	0.053851	0.866862	1120	3	0.30823	5	0.44887	0.62109	1	9844	2	-0.33894	0.51816	0.66199	1	11541	1	-0.33894	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Sh3glb2	5	0.8036	0.87621	1	15479	1	0.2558	0.14267	0.28664	0.988418	5241	3	0.2558	5	0.99425	0.99426	1	18236	0	0.62879	0.015633	0.051395	0.868121	1083	4	0.62879	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4930523C07Rik	5	0.80398	0.87632	1	15480	1	0.18794	0.35364	0.50734	1	8967	2	0.18794	5	0.64706	0.77677	1	12968	2	0.13737	0.83062	0.83658	1	14552	1	0.13737	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Rasal2	5	0.80415	0.87638	1	15481	1	0.30903	0.26592	0.42803	1	7641	2	0.30903	5	0.25783	0.45629	1	6924	1	0.6466	0.02912	0.087889	0.888822	1795	3	0.6466	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Pou2f1	5	0.80427	0.87642	1	15482	1	-0.0071492	0.72498	0.75673	1	13434	1	-0.0071492	5	0.23239	0.42324	1	6410	3	-0.40512	0.41914	0.57396	1	10141	2	-0.40512	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Tnks2	5	0.80431	0.87644	1	15483	1	-0.012662	0.096481	0.21222	0.962627	4013	2	-0.012662	5	0.60955	0.74609	1	12319	2	-0.22781	0.12658	0.26417	0.965924	4991	1	-0.22781	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Angptl6	5	0.80473	0.87657	1	15484	1	0.036089	0.32385	0.48025	1	8523	1	0.036089	5	0.53615	0.68755	1	11209	1	-0.030324	0.59108	0.70924	1	12329	1	-0.030324	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Slc36a1	5	0.80503	0.87667	1	15485	1	0.18152	0.066666	0.16211	0.946022	3117	3	0.18152	5	0.79924	0.83778	1	14375	1	0.21111	0.11951	0.25319	0.96079	4812	2	0.21111	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Adamts7	5	0.80507	0.87669	1	15486	1	0.089403	0.6996	0.74206	1	13150	1	0.089403	5	0.86213	0.87326	1	15199	1	-0.055349	0.39148	0.54974	1	9762	2	-0.055349	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Tpst1	5	0.8052	0.87673	1	15487	1	0.35388	0.080732	0.18598	0.951336	3547	3	0.35388	5	0.91571	0.91602	1	16270	1	0.22265	0.44783	0.59918	1	10550	2	0.22265	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Micall2	5	0.80545	0.87682	1	15488	1	0.1116	0.097513	0.21397	0.962627	4042	2	0.1116	5	0.95331	0.95354	1	17147	0	0.17433	0.12439	0.26074	0.964393	4935	2	0.17433	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Wfdc6b	5	0.80568	0.87689	1	15489	1	0.58462	0.028224	0.08517	0.896037	1708	3	0.58462	5	0.82336	0.85022	1	14658	1	0.40351	0.17964	0.34449	0.987215	6322	3	0.40351	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Rangrf	2	0.80572	0.80513	1	15490	0	0.16961	0.47129	0.47388	1	10912	1	0.16961	2	0.85038	0.85007	1	15026	0	0.35708	0.44213	0.4499	1	10466	1	0.35708	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Notch2	5	0.80603	0.877	1	15491	1	0.12186	0.18382	0.34975	1	6289	2	0.12186	5	0.90866	0.90941	1	16096	1	0.50864	0.068924	0.17177	0.922994	3388	3	0.50864	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Lrg1	5	0.80616	0.87705	1	15492	1	0.32608	0.13025	0.26684	0.981254	4936	3	0.32608	5	0.32739	0.53231	1	8178	1	-0.070543	0.83909	0.84326	1	14694	1	-0.070543	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Fzd9	5	0.8064	0.87713	1	15493	1	0.72209	0.0050533	0.019689	0.812261	436	3	0.72209	5	0.6	0.73839	1	12174	1	0.57184	0.023358	0.072624	0.875115	1511	4	0.57184	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Rab3il1	5	0.80653	0.87717	1	15494	1	-0.20997	0.20323	0.37218	1	6674	2	-0.20997	5	0.93179	0.93209	1	16633	0	0.25053	0.10979	0.23794	0.957818	4524	3	0.25053	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Mat1a	5	0.8066	0.8772	1	15495	1	-0.089307	0.87715	0.87763	1	15634	0	-0.089307	5	0.97296	0.97304	1	17663	0	0.18593	0.38476	0.54398	1	9659	2	0.18593	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Rbl2	5	0.80662	0.8772	1	15496	1	0.2867	0.015013	0.048901	0.865182	1025	3	0.2867	5	0.89687	0.8991	1	15847	1	0.79304	0.020121	0.063862	0.87427	1329	4	0.79304	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Pcdh1	5	0.80668	0.87722	1	15497	1	-0.1327	0.91142	0.91179	1	16266	0	-0.1327	5	0.9691	0.96921	1	17538	0	0.26525	0.21705	0.3985	0.993639	7237	3	0.26525	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Lyrm5	3	0.80688	0.80906	1	15498	1	0.19433	0.20209	0.31293	0.99365	6656	1	0.19433	3	0.3175	0.45755	1	8046	2	-0.59384	0.71052	0.71069	1	13285	1	-0.59384	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Pex12	5	0.80701	0.87733	1	15499	1	-0.13956	0.76392	0.78143	1	13858	1	-0.13956	5	0.49738	0.65763	1	10589	2	-0.30637	0.92668	0.92699	1	16184	0	-0.30637	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Dact2	5	0.80716	0.87738	1	15500	1	0.31415	0.023461	0.072362	0.879862	1479	4	0.31415	5	0.99636	0.99632	1	18304	0	0.79483	0.0031121	0.01334	0.696769	341	5	0.79483	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Abca6	5	0.8072	0.8774	1	15501	1	0.27784	0.1849	0.3514	1	6327	3	0.27784	5	0.80211	0.83921	1	14398	1	0.8243	0.0086464	0.031377	0.815603	703	4	0.8243	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Zfp804a	5	0.8074	0.87747	1	15502	1	0.16406	0.12651	0.26091	0.978284	4842	2	0.16406	5	0.48309	0.64679	1	10385	1	0.326	0.03584	0.10529	0.891735	2123	3	0.326	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Pdcd6	4	0.80755	0.83741	1	15503	1	-0.17245	0.79526	0.79524	1	14273	0	-0.17245	4	0.11647	0.24532	1	4056	3	-0.56448	0.92361	0.92383	1	16125	0	-0.56448	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Asap3	5	0.80761	0.87754	1	15504	1	0.67937	0.0038972	0.016037	0.771108	367	4	0.67937	5	0.98858	0.98862	1	18063	0	0.98919	0.00036392	0.0016615	0.504711	60	4	0.98919	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Grk6	5	0.8078	0.87761	1	15505	1	0.005533	0.35397	0.50766	1	8971	2	0.005533	5	0.91584	0.91614	1	16274	1	0.26718	0.19845	0.37198	0.991758	6791	3	0.26718	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm3750	1	0.80782	0.80812	1	15506	0	0.61551	0.19218	0.19201	0.951336	6505	1	0.61551	1	0.4719	0.47203	1	10229	0	-0.13419	0.5281	0.52797	1	11671	0	-0.13419	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Pdlim2	5	0.80794	0.87765	1	15507	1	0.3149	0.11013	0.23461	0.966049	4413	3	0.3149	5	0.52732	0.68075	1	11063	1	0.4021	0.10996	0.23821	0.957818	4529	3	0.4021	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Aaas	5	0.80798	0.87767	1	15508	1	0.96847	0.020971	0.065558	0.874443	1341	3	0.96847	5	0.43313	0.60934	1	9627	1	0.34	0.045642	0.12984	0.8926	2625	4	0.34	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Tmem8	5	0.80806	0.8777	1	15509	1	0.21834	0.092256	0.20528	0.957541	3899	3	0.21834	5	0.84865	0.86466	1	15003	1	0.43235	0.1022	0.22595	0.954393	4324	3	0.43235	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Bsph1	4	0.80807	0.83769	1	15510	1	-0.18253	0.37499	0.51731	1	9327	1	-0.18253	4	0.76363	0.78353	1	13987	1	0.0083543	0.35409	0.49649	1	9224	1	0.0083543	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
D1Ertd622e	5	0.8083	0.87777	1	15511	1	-0.013153	0.047669	0.12903	0.926008	2524	2	-0.013153	5	0.971	0.97112	1	17605	0	0.87848	0.0092137	0.032966	0.827487	731	3	0.87848	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Nlk	4	0.80844	0.83788	1	15512	1	-0.053503	0.27735	0.41045	1	7818	2	-0.053503	4	0.96223	0.96233	1	17366	0	0.41124	0.047697	0.1154	0.891735	2714	2	0.41124	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Sssca1	5	0.80845	0.87782	1	15513	1	0.43498	0.019597	0.061799	0.874443	1267	4	0.43498	5	0.96907	0.96918	1	17537	0	0.35367	0.17143	0.33244	0.984707	6124	3	0.35367	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3110001I22Rik	4	0.80848	0.83791	1	15514	1	-0.14352	0.073264	0.1642	0.946022	3315	1	-0.14352	4	0.81875	0.82365	1	14583	1	-0.18228	0.042234	0.10452	0.891735	2449	1	-0.18228	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cyp17a1	5	0.80854	0.87785	1	15515	1	0.65364	0.03061	0.091433	0.909979	1806	3	0.65364	5	0.71098	0.80072	1	13481	1	0.49922	0.016853	0.054867	0.871056	1141	3	0.49922	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gltpd1	4	0.80861	0.83798	1	15516	1	0.15291	0.24701	0.37721	1	7363	2	0.15291	4	0.84866	0.8493	1	15004	1	0.54512	0.062425	0.14421	0.902022	3195	3	0.54512	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Pcdhb3	5	0.80863	0.87788	1	15517	1	0.036413	0.4535	0.59998	1	10614	2	0.036413	5	0.89948	0.90127	1	15902	1	0.24992	0.50812	0.65295	1	11391	2	0.24992	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Bmyc	5	0.80864	0.87788	1	15518	1	0.45363	0.010918	0.037067	0.844297	801	3	0.45363	5	0.75522	0.81793	1	13891	1	0.56101	0.0064617	0.024971	0.783094	575	4	0.56101	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Chrng	5	0.80887	0.87795	1	15519	1	0.27864	0.016111	0.052053	0.866862	1087	3	0.27864	5	0.72734	0.8068	1	13626	1	0.50293	0.012884	0.043658	0.851745	935	4	0.50293	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ly6f	5	0.80888	0.87795	1	15520	1	0.078219	0.24194	0.40658	1	7286	2	0.078219	5	0.58284	0.72451	1	11921	2	-0.23474	0.25559	0.43375	1	7814	2	-0.23474	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm5169	1	0.8089	0.80921	1	15521	0	0.67981	0.1911	0.19092	0.951336	6479	1	0.67981	1	0.69546	0.6957	1	13363	0	0.3895	0.30454	0.30444	0.977874	8517	1	0.3895	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Mpg	5	0.8089	0.87796	1	15522	1	0.36021	0.032851	0.097355	0.912185	1906	3	0.36021	5	0.93015	0.93046	1	16600	0	0.54064	0.05536	0.14925	0.909258	2968	3	0.54064	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gdf6	5	0.80924	0.87806	1	15523	1	0.30377	0.18192	0.34693	1	6244	3	0.30377	5	0.89536	0.89788	1	15817	1	0.2752	0.20204	0.37723	0.992307	6871	3	0.2752	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Prokr1	5	0.80943	0.87812	1	15524	1	0.33816	0.080071	0.18487	0.951336	3532	3	0.33816	5	0.97658	0.97671	1	17759	0	0.5364	0.013085	0.044211	0.851745	952	4	0.5364	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Uba7	5	0.81012	0.87833	1	15525	1	0.26599	0.066082	0.1611	0.943589	3103	3	0.26599	5	0.6461	0.77597	1	12948	2	0.40477	0.02913	0.087915	0.888822	1796	3	0.40477	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Lyz1	4	0.81015	0.83886	1	15526	1	0.13685	0.19786	0.32317	0.995612	6595	2	0.13685	4	0.9497	0.94984	1	17052	0	0.33267	0.21275	0.34755	0.987371	7129	2	0.33267	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Impad1	5	0.8104	0.87842	1	15527	1	0.087157	0.085045	0.19317	0.951336	3687	2	0.087157	5	0.80714	0.84177	1	14458	1	0.43371	0.0095825	0.034075	0.838101	745	4	0.43371	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4933434I20Rik	5	0.81059	0.87849	1	15528	1	0.19545	0.27659	0.43766	1	7809	2	0.19545	5	0.77813	0.82795	1	14134	1	0.95415	0.058612	0.15466	0.910245	3078	3	0.95415	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
